year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles
2015	12021	2	Abilene Christian	-	Totals	-	-	-	-	-	200:00	33	75	44.00	9	36	25.00	16	29	55.17	91	91.00	15	31	46	46.00	21	17	14	1	26	1	1	 	 
2015	12021	2	Abilene Christian	-	Opponent Totals	-	-	-	-	-	200:00	21	65	32.31	1	11	9.09	21	28	75.00	64	64.00	16	36	52	52.00	10	29	8	 	21	1	1	 	 
2015	12021	721	Air Force	-	Totals	-	-	-	-	-	200:00	16	46	34.78	2	9	22.22	22	29	75.86	56	56.00	9	29	38	38.00	9	30	5	1	24	1	1	 	 
2015	12021	721	Air Force	-	Opponent Totals	-	-	-	-	-	200:00	34	74	45.95	10	22	45.45	18	25	72.00	96	96.00	16	23	39	39.00	22	14	17	1	22	1	 	 	 
2015	12021	5	Akron	-	Totals	-	-	-	-	-	400:00	63	141	44.68	10	36	27.78	26	33	78.79	162	81.00	35	63	98	49.00	26	23	15	8	35	2	 	 	 
2015	12021	5	Akron	-	Opponent Totals	-	-	-	-	-	400:00	35	105	33.33	9	36	25.00	19	32	59.38	98	49.00	14	48	62	31.00	14	34	11	7	34	2	 	 	 
2015	12021	8	Alabama	-	Totals	-	-	-	-	-	200:00	22	61	36.07	1	13	7.69	15	34	44.12	60	60.00	26	29	55	55.00	9	19	15	7	12	1	 	 	 
2015	12021	8	Alabama	-	Opponent Totals	-	-	-	-	-	200:00	18	66	27.27	5	23	21.74	3	3	100.00	44	44.00	20	25	45	45.00	11	24	11	7	24	1	 	 	 
2015	12021	6	Alabama A&M	-	Totals	-	-	-	-	-	400:00	40	132	30.30	7	37	18.92	32	46	69.57	119	59.50	27	63	90	45.00	17	39	13	1	37	2	 	 	 
2015	12021	6	Alabama A&M	-	Opponent Totals	-	-	-	-	-	400:00	65	152	42.76	17	49	34.69	21	35	60.00	168	84.00	34	74	108	54.00	37	31	15	9	45	2	 	 	 
2015	12021	7	Alabama St.	-	Totals	-	-	-	-	-	199:00	23	55	41.82	4	10	40.00	25	37	67.57	75	75.00	20	34	54	54.00	11	28	6	3	26	1	1	 	 
2015	12021	7	Alabama St.	-	Opponent Totals	-	-	-	-	-	199:00	23	65	35.38	4	24	16.67	16	27	59.26	66	66.00	14	24	38	38.00	11	20	8	3	26	1	1	 	 
2015	12021	14	Albany (NY)	-	Totals	-	-	-	-	-	400:00	52	112	46.43	9	25	36.00	31	46	67.39	144	72.00	35	56	91	45.50	31	39	17	5	39	2	1	 	 
2015	12021	14	Albany (NY)	-	Opponent Totals	-	-	-	-	-	400:00	33	94	35.11	12	33	36.36	22	32	68.75	100	50.00	13	35	48	24.00	21	38	17	10	48	2	 	 	 
2015	12021	23	American	-	Totals	-	-	-	-	-	200:00	17	44	38.64	1	11	9.09	17	28	60.71	52	52.00	5	27	32	32.00	11	25	9	4	26	1	2	 	 
2015	12021	23	American	-	Opponent Totals	-	-	-	-	-	200:00	20	61	32.79	4	16	25.00	19	28	67.86	63	63.00	17	29	46	46.00	14	21	12	1	26	1	1	 	 
2015	12021	28	Arizona St.	-	Totals	-	-	-	-	-	200:00	25	64	39.06	3	16	18.75	28	37	75.68	81	81.00	20	25	45	45.00	15	10	10	8	21	1	 	 	 
2015	12021	28	Arizona St.	-	Opponent Totals	-	-	-	-	-	200:00	24	63	38.10	3	15	20.00	16	23	69.57	67	67.00	19	25	44	44.00	12	17	6	3	26	1	 	 	 
2015	12021	31	Arkansas	-	Totals	-	-	-	-	-	400:00	47	113	41.59	12	38	31.58	32	53	60.38	138	69.00	39	58	97	48.50	33	33	15	8	26	2	 	 	 
2015	12021	31	Arkansas	-	Opponent Totals	-	-	-	-	-	400:00	37	117	31.62	14	43	32.56	10	14	71.43	98	49.00	20	33	53	26.50	21	31	20	9	39	2	1	 	 
2015	12021	30	Arkansas St.	-	Totals	-	-	-	-	-	400:00	64	121	52.89	4	18	22.22	43	61	70.49	175	87.50	25	52	77	38.50	30	41	21	9	47	2	2	 	 
2015	12021	30	Arkansas St.	-	Opponent Totals	-	-	-	-	-	400:00	52	125	41.60	15	35	42.86	34	50	68.00	153	76.50	30	44	74	37.00	25	46	20	7	50	2	1	 	 
2015	12021	37	Auburn	-	Totals	-	-	-	-	-	200:00	30	69	43.48	4	18	22.22	7	17	41.18	71	71.00	16	35	51	51.00	21	25	22	5	17	1	 	 	 
2015	12021	37	Auburn	-	Opponent Totals	-	-	-	-	-	200:00	17	64	26.56	6	23	26.09	14	21	66.67	54	54.00	13	28	41	41.00	10	29	15	 	16	1	 	 	 
2015	12021	77	BYU	-	Totals	-	-	-	-	-	200:00	22	52	42.31	5	15	33.33	16	23	69.57	65	65.00	6	23	29	29.00	14	19	7	2	17	1	 	 	 
2015	12021	77	BYU	-	Opponent Totals	-	-	-	-	-	200:00	26	59	44.07	7	17	41.18	16	16	100.00	75	75.00	10	28	38	38.00	13	19	6	4	20	1	1	 	 
2015	12021	94	Bakersfield	-	Totals	-	-	-	-	-	200:00	34	74	45.95	10	22	45.45	18	25	72.00	96	96.00	16	23	39	39.00	22	14	17	1	22	1	 	 	 
2015	12021	94	Bakersfield	-	Opponent Totals	-	-	-	-	-	200:00	16	46	34.78	2	9	22.22	22	29	75.86	56	56.00	9	29	38	38.00	9	30	5	1	24	1	1	 	 
2015	12021	47	Ball St.	-	Totals	-	-	-	-	-	200:00	21	48	43.75	7	19	36.84	11	15	73.33	60	60.00	7	26	33	33.00	12	18	3	2	26	1	2	 	 
2015	12021	47	Ball St.	-	Opponent Totals	-	-	-	-	-	200:00	17	50	34.00	6	20	30.00	26	40	65.00	66	66.00	16	24	40	40.00	13	13	9	4	17	1	 	 	 
2015	12021	51	Baylor	-	Totals	-	-	-	-	-	400:00	60	140	42.86	7	23	30.43	38	59	64.41	165	82.50	33	55	88	44.00	30	32	23	7	45	2	2	 	 
2015	12021	51	Baylor	-	Opponent Totals	-	-	-	-	-	400:00	41	111	36.94	11	31	35.48	41	54	75.93	134	67.00	21	58	79	39.50	16	50	13	8	54	2	2	 	 
2015	12021	14927	Belmont	-	Totals	-	-	-	-	-	400:00	51	131	38.93	14	54	25.93	11	26	42.31	127	63.50	28	56	84	42.00	29	30	9	5	34	2	 	 	 
2015	12021	14927	Belmont	-	Opponent Totals	-	-	-	-	-	400:00	51	129	39.53	11	38	28.95	24	36	66.67	137	68.50	29	59	88	44.00	30	28	16	4	32	2	 	 	 
2015	12021	62	Binghamton	-	Totals	-	-	-	-	-	200:00	17	51	33.33	7	22	31.82	8	15	53.33	49	49.00	7	25	32	32.00	10	17	6	1	13	1	 	 	 
2015	12021	62	Binghamton	-	Opponent Totals	-	-	-	-	-	200:00	35	80	43.75	3	15	20.00	7	10	70.00	80	80.00	21	31	52	52.00	12	8	9	5	13	1	 	 	 
2015	12021	66	Boise St.	-	Totals	-	-	-	-	-	200:00	28	70	40.00	5	23	21.74	14	20	70.00	75	75.00	16	29	45	45.00	17	19	9	6	17	1	 	 	 
2015	12021	66	Boise St.	-	Opponent Totals	-	-	-	-	-	200:00	24	58	41.38	5	16	31.25	7	13	53.85	60	60.00	8	26	34	34.00	16	24	5	2	18	1	1	 	 
2015	12021	67	Boston College	-	Totals	-	-	-	-	-	200:00	25	63	39.68	9	21	42.86	4	11	36.36	63	63.00	9	18	27	27.00	13	17	3	2	18	1	 	 	 
2015	12021	67	Boston College	-	Opponent Totals	-	-	-	-	-	200:00	37	57	64.91	7	13	53.85	15	22	68.18	96	96.00	6	32	38	38.00	15	15	11	6	12	1	 	 	 
2015	12021	71	Bowling Green	-	Totals	-	-	-	-	-	200:00	16	54	29.63	6	26	23.08	14	18	77.78	52	52.00	11	24	35	35.00	8	14	5	1	16	1	 	 	 
2015	12021	71	Bowling Green	-	Opponent Totals	-	-	-	-	-	200:00	20	51	39.22	6	21	28.57	7	11	63.64	53	53.00	11	30	41	41.00	8	18	6	5	18	1	 	 	 
2015	12021	72	Bradley	-	Totals	-	-	-	-	-	200:00	13	45	28.89	1	14	7.14	16	23	69.57	43	43.00	8	22	30	30.00	10	24	4	6	23	1	 	 	 
2015	12021	72	Bradley	-	Opponent Totals	-	-	-	-	-	200:00	26	66	39.39	1	7	14.29	18	30	60.00	71	71.00	24	29	53	53.00	16	16	16	5	20	1	 	 	 
2015	12021	80	Brown	-	Totals	-	-	-	-	-	200:00	29	69	42.03	7	21	33.33	16	24	66.67	81	81.00	12	21	33	33.00	9	5	11	1	19	1	 	 	 
2015	12021	80	Brown	-	Opponent Totals	-	-	-	-	-	200:00	28	64	43.75	8	27	29.63	12	16	75.00	76	76.00	18	32	50	50.00	16	21	1	6	22	1	 	 	 
2015	12021	81	Bryant	-	Totals	-	-	-	-	-	200:00	21	52	40.38	5	12	41.67	18	26	69.23	65	65.00	13	27	40	40.00	12	17	8	2	16	1	 	 	 
